Feature ID	Taxon	Confidence
993172522fe9c742e2597f8d38f30a0e	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.9980658226672567
87b2c426954d3122545ae35fb7215453	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__uncultured_bacterium	0.9005891023598442
f1f10bbf8320423f76f5a1ad11f69b1d	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_UCG-014;f__Incertae_Sedis;g__Incertae_Sedis;s__Clostridiales_bacterium	0.9999555855280895
a0f1bfac395eea5adc114294e610e02b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.7695498413616862
5964ff93c3ed6c43a9a0cd42d2e04ac2	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.9979213212251224
f9579038a436eaae5348262d79a297aa	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_UCG-014;f__Incertae_Sedis;g__Incertae_Sedis;s__Clostridiales_bacterium	0.9999543212598083
766e1f627b3456b3ce7d62c0fc596059	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.9999999999887017
12683c985f961eefe97be62e3c55f589	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Dickeya;s__Dickeya_phage	0.9992849964140709
6a6c5c810ca0cf10fd0af1d083236cd4	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.7667786501954916
4cbafcce7ea8015346b6f07cd96c0555	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999804231714979
925e8ccee076ae3983767009cff995e7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Dickeya;s__Dickeya_phage	0.9992288160049909
cb80465ba8e75080395508f3373e1b83	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_matruchotii	0.7202363218688155
c9dde35749d1e50f1a512f99f113f42a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999783728245777
6cb27304152aec11f5d94c711663207e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__Prevotella_nanceiensis	0.9981876035865473
4adb4ff9c4733caac9079bd876a18f94	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.786817725564366
8e40af30f3c6da2eb4c857a5eea1c517	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.7513433113403185
ee8b44ff5a292196e9fd4bab9b67272a	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__uncultured_bacterium	0.9609112016665314
9f05a344b3d1f50f6aa976abdbb1dc0a	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.8803613442785696
1f09b869e09fdfbb9c750ea25fdcdcb9	d__Bacteria	0.9998490751916302
4fd2582d93b174e4e3abec0e84651861	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.9999999999962724
a772ccd6869498030978e9a19cdb9f4d	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_mutans	0.9734052631986315
97ff1011efe9e46d0b9d5b71eaa295e7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999741159627008
e8a268ea8a3fd9bea902aea3d81057c2	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_anginosus	0.9681748723512733
a2d20166a1c3a739438a0b434b51b517	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria	0.99962509780236
b40e5c82e142a6ff72693b246881b4c8	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.9621286843752104
d52e77f809727d2b8a453273babdcb61	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria	0.9996256297991973
