Feature,p_value,log2fc,-log10(p),Taxon
ef395c0897e9231df9f106d33dbc7136,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
0269ea0efcf62f9876a5702875e30629,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
bd8b0e63208b6db3e34b5fa1d6fea154,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
df2e19883f3ed25cc4c855c825cc97ab,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
145e023df0c8ca431c0a6d44c70259c3,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Streptomyces_sp.
462c443def03aea364f382536183f56e,0.31896500045819337,13.732002258676607,0.4962569687979523,p__Bacillota
b75970f45f6e3c95169ba5f9ee4adecb,0.31896500045819337,13.732002258676607,0.4962569687979523,c__Cyanobacteriia
c10f288e8f4459a79e849da3aafff509,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
a392a05aafcc37568838a6bc8871ab12,0.31896500045819337,14.731949242556361,0.4962569687979523,f__Prevotellaceae
ad26f1c868c7fa6040116cff0d2fdcfe,0.31896500045819337,14.731949242556361,0.4962569687979523,f__Prevotellaceae
18de2d40bdd2151c41154a1b05101e84,0.31896500045819337,14.731949242556361,0.4962569687979523,d__Bacteria
92bd71a6219b807884db4ed06ed9e8a2,0.31896500045819337,14.731949242556361,0.4962569687979523,c__Gammaproteobacteria
cd2a8971e10cd1583e42948a4bd9c800,0.31896500045819337,14.731949242556361,0.4962569687979523,c__Gammaproteobacteria
f8b4e90d9db36d1d41589464f89e574a,0.31896500045819337,14.731949242556361,0.4962569687979523,c__Actinobacteria
d3d6034b212460b655f90d482432a337,0.31896500045819337,19.829929855448754,0.4962569687979523,d__Bacteria
58d179b0df414de4298dcb0628a89b76,0.31896500045819337,19.829929855448754,0.4962569687979523,s__Streptomyces_sp.
9ae6e34f7b8a4f3fafdab5722b9fbd0c,0.31896500045819337,-19.829929855448754,0.4962569687979523,f__Prevotellaceae
4cc11c271ebfa2742e0f3d2208e9c60c,0.31896500045819337,19.829929855448754,0.4962569687979523,s__uncultured_beta
06383d9eb6508b7d945d9b1ade3d6e2b,0.31896500045819337,-19.829929855448754,0.4962569687979523,s__Flavobacterium_sp.
32a7b7a1333640ff81ea8ebcaf499789,0.31896500045819337,-19.829929855448754,0.4962569687979523,o__Burkholderiales
e86d0d6b900bafa9303281737187ded5,0.31896500045819337,19.840422218049007,0.4962569687979523,g__Anaerococcus
38309d36c456698a173226651345a5e1,0.31896500045819337,14.731949242556361,0.4962569687979523,f__Prevotellaceae
401071ce7b3553253b38d142f44e3c55,0.31896500045819337,14.731949242556361,0.4962569687979523,s__Streptomyces_sp.
a4e8ee6c820fb1d0f235172cc61d0400,0.31896500045819337,14.731949242556361,0.4962569687979523,s__Streptomyces_sp.
761b1d8e49dfe774cfe830d31b639a19,0.31896500045819337,14.731949242556361,0.4962569687979523,c__Cyanobacteriia
59cee9550356e64d01c7a18674760409,0.31896500045819337,14.731949242556361,0.4962569687979523,f__Peptostreptococcaceae
f4389f969b16d2f9b8c829bb69792a18,0.31896500045819337,14.731949242556361,0.4962569687979523,s__Streptomyces_sp.
14f0e5ee2233106d8996719f98b5386d,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Burkholderiales
9b76d267da147b0665ea547a55962cbc,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Dickeya_phage
086405f1de55582e5d263bb5840f8694,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
58de0a52d92a6068276d4ab3a2bca1c2,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Flavobacteriales
e5dec60891031343cffe82c7adf91393,0.31896500045819337,13.732002258676607,0.4962569687979523,c__Actinobacteria
644660739ad1e7ad798086cb0e5de977,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Dickeya_phage
66f6ec643be1f4fd1f2b1050c928ea32,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
120189c8da4c2471663f7a978a886af6,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Streptomyces_sp.
b80409c84b9f45ba039f0223af31e6e1,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
7d9064e6a0379c7fc9a7c048461b93c2,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
54d786f1d5faa959bbe0780e241189e5,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Bacteroidales
1d5828932f3bfb79509c08a4597f99ea,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
3ef7a9e9c3eaed2cd2c7ee7b795ded46,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
07ab68efa5c4afa828f02f5f7da17406,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Flavobacteriales
3c80f780dcc0da0106ab32559aecbc87,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
9ea46eed35595bd811984d670b139b8e,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
6dd01e8a483a9d6ea2e90fe8c4556ee9,0.31896500045819337,14.731949242556361,0.4962569687979523,d__Bacteria
7cb4962a6c494dfce7b80fa5f0efa5d9,0.31896500045819337,14.731949242556361,0.4962569687979523,g__Streptococcus
da1816861614c7e76a3791e33954586c,0.31896500045819337,19.861180756261774,0.4962569687979523,g__Fusobacterium
68bd7325947466ee0abb5b539d9fa23c,0.31896500045819337,19.861180756261774,0.4962569687979523,d__Bacteria
255d91a35863cece6c0def3fdcb50b12,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
e29046a42bd0d32a5a8d30474a4f4da0,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
e1b3d545e2fe5df96fa0ba996a233036,0.31896500045819337,-16.979834899791953,0.4962569687979523,d__Bacteria
f9ca7a8aafa1188c44dd9ecd9c98de5a,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
3fbadcda30fc0dc8c8e807dde98f0cc5,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Treponema_zuelzerae
333400bfb16f70d7df73bb4d4cad25b0,0.31896500045819337,-16.979834899791953,0.4962569687979523,d__Bacteria
37d5026a861cefda555de24cc5a74583,0.31896500045819337,-16.979834899791953,0.4962569687979523,f__Pasteurellaceae
28a2bb702fbd7b590901d3b88916d156,0.31896500045819337,-16.979834899791953,0.4962569687979523,c__Gammaproteobacteria
153b6449b8bc3c8b778f1b6ca72cc63f,0.31896500045819337,-16.979834899791953,0.4962569687979523,o__Bacteroidales
b413e0453aeab088671850c18be00e5b,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
d140af3bb9794212d401028465a2f12f,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
f23faef96dc0664422e5bf5886f62901,0.31896500045819337,-16.979834899791953,0.4962569687979523,d__Bacteria
f6efb9eaedc66364fc59d661886204c0,0.31896500045819337,-16.979834899791953,0.4962569687979523,d__Bacteria
f30fc9c78de441c696ac08fb423b56b8,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Pasteurellaceae
d9c0f01c3b5cfe8b04f28ee91c57a47a,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Bacteroidia
2e596de44e4b973b3f52cc9fe8597643,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Streptococcaceae
9db0759eee98b99f01810422f2ef6b7b,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Neisseriaceae
5c4b59106fad931b8adb9aa26ee3008a,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
31f9878621d644ea3a550c04fe8be4a2,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
e63db8c1a358e700ede676a76cd17011,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
25911fa85e34502ed3c6ef36fa44ca83,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Enterobacterales
027adc71b3bd1aad266a256c9e5e0ad7,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
b710848744c6e2f747812c3551ec09d3,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
8b65d9f2f7b449e01d9b1df86ecceb94,0.31896500045819337,16.979834899791953,0.4962569687979523,s__uncultured_Gram-positive
0fda23fd2f77131bf3a00b3c2e5a3c73,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
f1e5019324772da9b84e2f8b0607fe09,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Dickeya_phage
c44f6cb6c9b49162ad50e6385d717e1e,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
9826abb6e3f14ee5dbda8b8038f384b5,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
e7d7fc0990a8373e70bf64682e1d785c,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Gammaproteobacteria
ba48cd06f26265cc06d6d9a378913a2b,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
6cd9417613daa5f7a17aad1846e542e7,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
8552ed6b3d5b8901d94773e77b97511e,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
ba7eae49fe015366250d831eddd332f6,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Pasteurellaceae
f5a909e9f2f14c79e1ad39db4328076c,0.31896500045819337,16.979834899791953,0.4962569687979523,p__Bacillota
b5b91d4ab4cb9094afd18718899d5a47,0.31896500045819337,16.979834899791953,0.4962569687979523,s__nitrogen-fixing_bacterium
1f512811cba7ffcedea07d517baa7097,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
98bd00aa5b355490b040203c65d879b7,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
5a5cbfc8fdc7929e222f0da4982d739d,0.31896500045819337,-16.979834899791953,0.4962569687979523,c__Bacteroidia
94f9283f20cfb885cc9b4ae7c9ddeffc,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
dcc67671a57262750c6251992ab196be,0.31896500045819337,-16.979834899791953,0.4962569687979523,d__Bacteria
a7717c934d21e1a7448b71e862bb6809,0.31896500045819337,-16.979834899791953,0.4962569687979523,c__Bacteroidia
3dc119fce88ce157a24173a34534e14a,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
9ab252b95830e35d7c4ccc54ac6306a9,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Bacilli
0ef93e8d8c19934610344c8331f24089,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
6f50c8ca73d2ecbf17e987e74d64ad43,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
5430163de50982520092822c95685b74,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Lachnospiraceae
32c1dd30faf6d63bca0adbaca0ba9384,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Prevotellaceae
01120ec0991a738df48ace35719359bc,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Bacteroidia
aecc57d72d54ecad64288b7b58d7d8b7,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
b93038e882939e01d4f6208ab6fd8dfa,0.31896500045819337,16.979834899791953,0.4962569687979523,p__Bacillota
4408a9819926c7069005ec750c9975d5,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Bacteroidia
ab1a02a441a86c72c80f68e3ace037e0,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
ff097ad121e67f84daed498be659a40d,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
a84e6a690b48517d6217b2244c2df027,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
6629b28c6beeefaa986799edfd1cefcf,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
bf73510eec06d9114932b11dc3717b3d,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Bacteroidales
b049b8004424cdc21f89b3e9d9046209,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Bacteroidales
8f239465c126f1ad06697d8e5dd82424,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
649c74b3cb0635f5e7ae1349b3921cd9,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Enterobacterales
97c712b1c4d67162901da24b7e59e544,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Bacteroidales
ab8746f3a6b4b76661271db9cd710a62,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Bacilli
61a9808bfe0e941591d2d10cd8621dcc,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
0544509ffb79f17e635b7513c22662b4,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Bacteroidales
49b3085f6cc0c648a8a89dc29e0c46ef,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
9e9c2039822193aa565d2099e677fd6a,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Lachnospiraceae
ed48cfd38d5da981b4223f9062e3c419,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Dickeya_phage
2f9a0cd67c8e1078cbbe44ec5d849fb7,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Bacteroidales
cde54f4a372ec9b4666ec746fd322c51,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
329ae528e0999aa6b0047bf51053a791,0.31896500045819337,16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
eddf813aab4455d6163f38a888163e58,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Enterobacterales
a66230f8cf28696455e1ac0d587c0e49,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Pasteurellaceae
ac7279a435ac90090ff24f7458ad79b5,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
4f95587d7727e7dfe2d05d8c5eba97b0,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
f49bd10b466d64627670fa0990d1cf81,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
2e80eb59b3eff1ad5ccfce72090610ef,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
9fa0624a759f4edaf28fca46f7e985d9,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Dickeya_phage
5395ef89cd355382255638dc81855dc8,0.31896500045819337,-16.979834899791953,0.4962569687979523,f__Prevotellaceae
4e827c0f76f95c00f555835f7b1adf57,0.31896500045819337,-16.979834899791953,0.4962569687979523,d__Bacteria
9f239cc211819f99b922fc8dce8bc851,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Treponema_zuelzerae
cffd15149dab002453e079d23dfb9129,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Streptomyces_sp.
600d22073aaa03b8fb6023d11d576978,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Dickeya_phage
856f96dac0c83c59ffed732712bf2769,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__Treponema_zuelzerae
e298df77d68f2410182ecc6dcdcfa94a,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Prevotellaceae
2ade1391ada3ba566797016fb2c31178,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Lactobacillales
3c4d437872e50033d8375534cac5889f,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Bacillales
28ad4198b583da1ddbfe62db17b6bcd7,0.31896500045819337,16.979834899791953,0.4962569687979523,f__Prevotellaceae
d04d88342483ccf6261ab9e4c0495585,0.31896500045819337,16.979834899791953,0.4962569687979523,g__Porphyromonas
48f4af0af374a17e92ea2e324dd6c524,0.31896500045819337,16.979834899791953,0.4962569687979523,o__Burkholderiales
1212ea355ba0bc00a1b2a18b390cb0bd,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Actinobacteria
d76e857704bd4da2100ebdc1a515b7d8,0.31896500045819337,16.979834899791953,0.4962569687979523,c__Bacilli
266e8fb87cb28483965c93c5a679b4f9,0.31896500045819337,16.979834899791953,0.4962569687979523,d__Bacteria
a8bb14a7ca527f98eab0785de2b868e5,0.31896500045819337,19.861180756261774,0.4962569687979523,g__Fusobacterium
f7225d81203b93f60d111427d8170215,0.31896500045819337,-19.861180756261774,0.4962569687979523,o__Bacteroidales
86e399422e2a6b25b3e6070bb67d8d20,0.31896500045819337,-19.861180756261774,0.4962569687979523,s__Streptomyces_sp.
08ef955430911b764916e6a179a4eb8f,0.31896500045819337,19.861180756261774,0.4962569687979523,c__Bacilli
3496b6f96eff5a645648714625a44df4,0.31896500045819337,19.861180756261774,0.4962569687979523,d__Bacteria
ea080dd5e9be050defcc602cd83903b0,0.31896500045819337,-19.861180756261774,0.4962569687979523,s__uncultured_beta
d688b81c90ca3a1a61972cca46011bdd,0.31896500045819337,-19.861180756261774,0.4962569687979523,s__Flavobacterium_sp.
69d51bfbfbb92a510b9493c166d60c73,0.31896500045819337,-19.861180756261774,0.4962569687979523,d__Bacteria
0c4977ed16e449707794dd08e9ad18ed,0.31896500045819337,-19.861180756261774,0.4962569687979523,d__Bacteria
b7e6c340828d41f7cdc769001cf0e31c,0.31896500045819337,-19.861180756261774,0.4962569687979523,g__Rodentibacter
16378f4ba0536119dd7e3e3a09cddbc5,0.31896500045819337,19.861180756261774,0.4962569687979523,s__uncultured_bacterium
f3c759950a9026476a91bfaf3262b1c7,0.31896500045819337,19.871449080972138,0.4962569687979523,d__Bacteria
e845b600b0bb7893efd00515b97d3472,0.31896500045819337,19.871449080972138,0.4962569687979523,s__Dickeya_phage
82d2a0601735bcef7bb8d7b75f89ffee,0.31896500045819337,-16.979834899791953,0.4962569687979523,g__Limosilactobacillus
f530dcce78e91c7ee0ff516a968f04aa,0.31896500045819337,-16.979834899791953,0.4962569687979523,g__Lachnoanaerobaculum
b21d48d57f043ad8ecd541ed9e2bc1e9,0.31896500045819337,19.88164483748588,0.4962569687979523,f__Prevotellaceae
5252a2d5c19b1070f8a319b5da48b99e,0.31896500045819337,19.88164483748588,0.4962569687979523,o__Bacteroidales
f32286a0802986d373491bbc1cb905ea,0.31896500045819337,19.88164483748588,0.4962569687979523,d__Bacteria
9e83bb267450560b283b51b9d5b61ea8,0.31896500045819337,19.88164483748588,0.4962569687979523,d__Bacteria
8ef926fb9d6811ebc3a9b604b936b9be,0.31896500045819337,19.88164483748588,0.4962569687979523,s__Streptococcus_anginosus
3309bcf6ef2c4fa024eed2cf93b6d31d,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Streptomyces_sp.
0732814e171d259507eda699dc808c62,0.31896500045819337,13.732002258676607,0.4962569687979523,c__Bacteroidia
e2aa8c72d54abf152320d1647773f7af,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
09cb9b0e390192c99ea7331bac663063,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
b237b2b502ba5e580a7c53e7fc3d9f0e,0.31896500045819337,13.732002258676607,0.4962569687979523,p__Bacillota
d0bd01ed897e2b1ec55918e3b1185270,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
41f3a50fe4d417308c945acddeb9832b,0.31896500045819337,13.732002258676607,0.4962569687979523,p__Bacillota
426783c97f82922865d3a413aae8d63f,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
b09748c3debb4fda339805839741cadc,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
d566033da33675f9d9b90288184e3e00,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
e6e0544536f8288fbdbf89acff87279f,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Dickeya_phage
7470826f1db79b55c8373544738cf5db,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Bacteroidales
138b4ab281c1267ebfdc40e057392255,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
ff59a82ec86a895c6163673db8ac3fb2,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Streptomyces_sp.
8457e9890198cc2c9d25506d15f69694,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
a85bc975b492a01a1728dc70d6b234fd,0.31896500045819337,13.732002258676607,0.4962569687979523,g__Fusobacterium
70173fd3c290c81e37368f156060b6d6,0.31896500045819337,16.979834899791953,0.4962569687979523,g__Fusobacterium
c1d9f8072115c1101405dfb4c496bfd2,0.31896500045819337,-16.979834899791953,0.4962569687979523,s__uncultured_Bergeyella
36b70293f53d5009b1848369fffca624,0.31896500045819337,-19.931570012018494,0.4962569687979523,d__Bacteria
c89baa218e804f8bac342c241375e976,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
50f995e831fe55a81b27c217198aa181,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Treponema_zuelzerae
a1f168906bc94abbac37f085d8a209b2,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Streptomyces_sp.
4876211ea026c380b4dfbb50102f764b,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
ec1fd432f4bfbeeb98a639768a3c86ee,0.31896500045819337,13.732002258676607,0.4962569687979523,f__Pasteurellaceae
b5b4c46f3738f29ee29cc5d9d8f36373,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
f88676b332c145df91ee139c1be3e7e3,0.31896500045819337,13.732002258676607,0.4962569687979523,p__Pseudomonadota
0761efabafeec0dd2ee3c353a2593066,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
b252b0f481ba8d1f70bf129905b74775,0.31896500045819337,13.732002258676607,0.4962569687979523,f__Lachnospiraceae
81b61c1ca0581d436ac0efa757c0cf8e,0.31896500045819337,13.732002258676607,0.4962569687979523,d__Bacteria
c9ed8bbdcfdb17327898af8955a4ea8b,0.31896500045819337,13.732002258676607,0.4962569687979523,c__Actinobacteria
c2e736f6f6cb5461cdce98a204cc97d6,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Bacteroidales
02a5084ac94824ed7fdbe36a59d2ee3d,0.31896500045819337,13.732002258676607,0.4962569687979523,s__Peptoanaerobacter_stomatis
b34ce98d361b8b93fc16f4f274a0ef91,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Pseudomonadales
59d53acf00b183896543501ea91c643e,0.31896500045819337,13.732002258676607,0.4962569687979523,c__Bacteroidia
990bc82533f6d400f1db5f381da056a4,0.31896500045819337,13.732002258676607,0.4962569687979523,o__Bacillales
b66ff02ff5f891fc5e7f9ac537b831b7,0.31896500045819337,19.931570012018494,0.4962569687979523,c__Bacilli
b03313904915debc9ad6e6a010653095,0.31896500045819337,-19.931570012018494,0.4962569687979523,s__Streptomyces_sp.
98ab563136768d8ef66be10868cf8821,0.31896500045819337,19.931570012018494,0.4962569687979523,s__uncultured_beta
8c16a51564144e85e3fca7c6ad80e420,0.31896500045819337,19.931570012018494,0.4962569687979523,g__Corynebacterium
8478cbec0848b7ce0c99943bd101674d,0.31896500045819337,-19.94135102306315,0.4962569687979523,d__Bacteria
db2edb884ed4aa1b3d1ddca4131dc268,0.31896500045819337,-19.94135102306315,0.4962569687979523,c__Bacilli
cab616ff5c7e6e134b545642934f21e0,0.31896500045819337,-19.94135102306315,0.4962569687979523,d__Bacteria
818a5cd592f735e8c96202556787750d,0.31896500045819337,19.94135102306315,0.4962569687979523,s__Streptomyces_sp.
eb8e99620c431a11ab188889e333d43c,0.31896500045819337,-19.960716328824137,0.4962569687979523,d__Bacteria
2eb0e4244e4091f8d6dadcdc898438b1,0.31896500045819337,19.960716328824137,0.4962569687979523,c__Bacilli
3e84689ac40b3c01676e7ddd3cf692a2,0.31896500045819337,19.960716328824137,0.4962569687979523,c__Bacteroidia
5ca8eba55ae9fff29456d720d3102f47,0.31896500045819337,19.960716328824137,0.4962569687979523,g__Fusobacterium
b9791ac3fe08d673c7c107e888ae19f1,0.31896500045819337,-19.960716328824137,0.4962569687979523,s__Streptomyces_sp.
cf3d0a9458d40f9fef87edf3c5dc9c90,0.31896500045819337,19.960716328824137,0.4962569687979523,o__Lactobacillales
024144b2cef14aaa36aa19588048950b,0.31896500045819337,-19.960716328824137,0.4962569687979523,c__Bacteroidia
8579c80f2edca406cc40080d78d2fa7e,0.31896500045819337,-19.960716328824137,0.4962569687979523,s__Streptomyces_sp.
b0917f39dd29512c0383f36ea06061de,0.31896500045819337,19.960716328824137,0.4962569687979523,s__uncultured_beta
b0962174964abde1b7d9e03917057066,0.31896500045819337,19.960716328824137,0.4962569687979523,s__uncultured_beta
1dbfb048e4ee42530343f69483c6b24b,0.31896500045819337,-19.960716328824137,0.4962569687979523,s__Selenomonas_artemidis
c5edfd631b7c02eb7c2992fe5cb2583d,0.31896500045819337,-19.97030236829016,0.4962569687979523,c__Bacteroidia
b00af4cc8390eade7936ec8fac54cc9f,0.31896500045819337,19.97030236829016,0.4962569687979523,s__Dickeya_phage
a0916b3fa191eb9c68d76005c7504d08,0.31896500045819337,19.97030236829016,0.4962569687979523,f__Neisseriaceae
a9ea2e6e51f688b44c26008df9b4c1f2,0.31896500045819337,19.97982513316869,0.4962569687979523,g__Neisseria
09b5dd6c05417dd55d70e942e1c15031,0.31896500045819337,19.97982513316869,0.4962569687979523,c__Bacteroidia
950e1b56387da75d09553f2f06cbb6d9,0.31896500045819337,19.97982513316869,0.4962569687979523,s__Dickeya_phage
b0b80025ed0c3844c8d5dcc7f7567f36,0.31896500045819337,19.97982513316869,0.4962569687979523,g__Fusobacterium
4c81e52d9b47519092f47e59e85576e9,0.31896500045819337,19.97982513316869,0.4962569687979523,o__Bacteroidales
99b774235edf6157b0ce2b24e725ab1a,0.31896500045819337,19.97982513316869,0.4962569687979523,g__Fusobacterium
43fb6d3de85f61f3014726fad1d979e8,0.31896500045819337,19.97982513316869,0.4962569687979523,f__Prevotellaceae
12ead05c47bfadfc14795e213ee78f57,0.31896500045819337,-19.97982513316869,0.4962569687979523,o__Bacteroidales
cc9e59dcf4ba1cba6d167ef5e96a26bb,0.31896500045819337,-19.97982513316869,0.4962569687979523,o__Bacteroidales
b3bd25fd8f78f3e0e5de5b8c6b3c83f1,0.31896500045819337,19.97982513316869,0.4962569687979523,g__Fusobacterium
66798b9daa936f544c8b2a53e7349880,0.31896500045819337,14.731949242556361,0.4962569687979523,f__Pasteurellaceae
06ba31ac463c21adbfd0af78a62bff85,0.31896500045819337,14.731949242556361,0.4962569687979523,s__Dickeya_phage
05321e4b08c096ed734874440c8c304a,0.31896500045819337,14.731949242556361,0.4962569687979523,o__Enterobacterales
f718a1ff9f70134d2f0f4cf547b07275,0.31896500045819337,14.731949242556361,0.4962569687979523,f__Pasteurellaceae
560abaa3dcc2382f837a2cf77cbd0bb0,0.31896500045819337,14.731949242556361,0.4962569687979523,f__Lachnospiraceae
558e9dd1c74eb543ab9e932a576d5344,0.31896500045819337,14.731949242556361,0.4962569687979523,d__Bacteria
0d505f3dd569b31bdedd6752a7af2536,0.31896500045819337,14.731949242556361,0.4962569687979523,d__Bacteria
6b7327ef7cc4686fd41ec71524b94d50,0.31896500045819337,14.731949242556361,0.4962569687979523,d__Bacteria
6e1af71e94f7b1c526bee783fdbaff4b,0.31896500045819337,-16.901833007891515,0.4962569687979523,s__Streptomyces_sp.
ea866e53707838760c9cb93f0d162989,0.31896500045819337,-16.901833007891515,0.4962569687979523,c__Bacteroidia
48411fa721a14ef2acb4f7016c7be869,0.31896500045819337,-16.901833007891515,0.4962569687979523,s__Treponema_zuelzerae
cc059618e71a41e7107446feb73db18f,0.31896500045819337,-16.901833007891515,0.4962569687979523,s__Treponema_zuelzerae
c7666c93661fe8c5e4f96cfa51ec5519,0.31896500045819337,-16.901833007891515,0.4962569687979523,d__Bacteria
fc4ffff24475c8905538a519b5f172de,0.31896500045819337,-16.901833007891515,0.4962569687979523,g__Streptococcus
